qid,docid,docno,rank,score,query,features
19098,1606,17799,43,8.205525624994628,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.09763813 3.3939289 ]
19098,3678,40508,44,8.205525624994628,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.09763813 3.3939289 ]
19098,4738,52249,45,8.182220825428095,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.06582933 3.68444331]
19098,4833,53332,46,8.182220825428095,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.06582933 3.68444331]
19098,2972,32708,47,8.172232276954842,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.35867517 2.27308752]
19098,3477,38394,48,8.142153331215365,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.32232517 3.38104788]
19098,1250,14088,49,8.107575207945217,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.30741265 3.5760675 ]
19098,292,3058,50,8.100585931126457,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.98945943 4.17354553]
19098,2591,28409,51,8.100585931126457,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.98945943 4.17354553]
19098,3198,35408,52,8.100585931126457,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.98945943 4.17354553]
19098,4254,47092,53,8.100585931126457,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.98945943 4.17354553]
19098,3922,43426,54,8.080615858826953,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.71190124 5.67633152]
19098,1038,11835,55,8.03002747310607,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.21981074 2.54223193]
19098,5430,59710,56,8.03002747310607,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.21981074 2.54223193]
19098,3262,36065,57,8.010642030167528,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.19372384 3.20203794]
19098,2772,30571,58,8.000984365459141,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.2012761  3.48163726]
19098,4720,52112,59,7.992535704531332,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.96744414 3.42137535]
19098,6878,75472,60,7.992535704531332,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.96744414 3.42137535]
19098,6940,76189,61,7.992535704531332,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.96744414 3.42137535]
19098,3171,35109,62,7.985179560020928,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.95359285 3.68909837]
19098,4900,54074,63,7.933651026986779,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.90160804 4.16427427]
19098,312,3315,64,7.918998280760181,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.11636216 3.27383671]
19098,5127,56431,65,7.900144577799815,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.14659663 3.77898257]
19098,199,2065,66,7.892687028934602,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.09448901 2.7371678 ]
19098,1803,19951,67,7.885899183704093,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.12209077 3.68985877]
19098,4705,51908,68,7.8761552045654755,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.46857307 4.77214436]
19098,1829,20234,69,7.875080153192686,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.43797368 2.90406529]
19098,3880,42915,70,7.829427668991747,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.04285298 3.33268909]
19098,4081,45217,71,7.814791964913842,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.42577335e+00 7.55463651e-11]
19098,1751,19454,72,7.798176735866962,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.03581413 3.58533038]
19098,1689,18703,73,7.797405282530447,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.84811336 3.68889901]
19098,5105,56158,74,7.797405282530447,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.84811336 3.68889901]
19098,2728,30032,75,7.790323148788455,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.84691522 3.43701927]
19098,3015,33303,76,7.790323148788455,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.84691522 3.43701927]
19098,3368,37158,77,7.790323148788455,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.84691522 3.43701927]
19098,6345,69797,78,7.790323148788455,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.84691522 3.43701927]
19098,190,1992,79,7.773457505850638,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.81758794 4.15407026]
19098,2682,29411,80,7.759965550823254,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.98007082 2.88043616]
19098,3391,37389,81,7.759965550823254,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.98007082 2.88043616]
19098,5358,58868,82,7.759965550823254,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.98007082 2.88043616]
19098,7319,80222,83,7.759965550823254,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.98007082 2.88043616]
19098,4575,50369,84,7.656230695603927,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.90594991 3.42045539]
19098,6318,69458,85,7.656230695603927,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.90594991 3.42045539]
19098,1455,16255,86,7.65311919385106,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.81408263 4.35620684]
19098,4493,49625,87,7.641006476090913,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.47320925 5.57472006]
19098,1960,21582,88,7.631633878099781,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.87467179 2.98686438]
19098,3537,39151,89,7.631633878099781,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.87467179 2.98686438]
19098,4179,46363,90,7.631633878099781,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.87467179 2.98686438]
19098,4261,47128,91,7.631633878099781,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.87467179 2.98686438]
19098,5667,62201,92,7.618259263558996,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.7486523  3.68508467]
19098,6681,73513,93,7.618259263558996,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.7486523  3.68508467]
19098,7339,80452,94,7.618259263558996,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.7486523  3.68508467]
19098,607,6851,95,7.60539640454017,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.88638547 3.65010482]
19098,2720,29915,96,7.581921146957315,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.7874676  4.63808326]
19098,661,7536,97,7.572474278055641,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.84196343 3.45269699]
19098,4526,49891,98,7.570118396510663,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[3.46233082 5.91477218]
19098,5132,56469,99,7.5587826262747475,Phoebe tries to explain to Earl why she was meant to stop him from killing himself,[4.02520699 1.03946844]
19129,4020,44659,0,18.874308022758118,Phoebe describes how her relationship with Mike is progressing,[9.22447983 7.05789348]
19129,3701,40772,1,18.513157683016445,Phoebe describes how her relationship with Mike is progressing,[8.99707898 7.20406649]
19129,95,1025,2,18.50252203823861,Phoebe describes how her relationship with Mike is progressing,[9.11031174 5.79688709]
19129,3118,34356,3,17.96661187876416,Phoebe describes how her relationship with Mike is progressing,[8.73546874 6.12781147]
19129,6048,66559,4,16.51502404363999,Phoebe describes how her relationship with Mike is progressing,[7.90353048 7.9081552 ]
19129,683,7830,5,15.692114017697106,Phoebe describes how her relationship with Mike is progressing,[7.47871112 7.29476139]
19129,7873,86244,6,14.877334193532121,Phoebe describes how her relationship with Mike is progressing,[7.21856686 6.15878669]
19129,6842,75121,7,13.052063699190374,Phoebe describes how her relationship with Mike is progressing,[5.94074241 6.51015575]
19129,7793,85405,8,12.675521797528317,Phoebe describes how her relationship with Mike is progressing,[6.3385199  4.60589948]
19129,2797,30855,9,12.566523973109463,Phoebe describes how her relationship with Mike is progressing,[6.26816977 6.04965056]
19129,7045,77217,10,12.472609708673055,Phoebe describes how her relationship with Mike is progressing,[6.2102663  4.72301564]
19129,3875,42872,11,12.276091769318707,Phoebe describes how her relationship with Mike is progressing,[6.0890283  4.81696615]
19129,3459,38208,12,12.041973210664594,Phoebe describes how her relationship with Mike is progressing,[5.67101059 6.71523706]
19129,932,10679,13,11.819098931098631,Phoebe describes how her relationship with Mike is progressing,[5.81985967 4.6529914 ]
19129,472,5231,14,11.722016882820748,Phoebe describes how her relationship with Mike is progressing,[5.76016388 5.00426466]
19129,1144,13009,15,11.272558725378698,Phoebe describes how her relationship with Mike is progressing,[5.19605242 6.00643067]
19129,2920,32201,16,11.171546376586857,Phoebe describes how her relationship with Mike is progressing,[4.99235483 6.26706417]
19129,138,1516,17,10.965945176420917,Phoebe describes how her relationship with Mike is progressing,[5.32614536 3.8008498 ]
19129,5866,64390,18,10.965945176420917,Phoebe describes how her relationship with Mike is progressing,[5.32614536 3.8008498 ]
19129,6368,70126,19,10.433509545880382,Phoebe describes how her relationship with Mike is progressing,[5.1142751  6.00234884]
19129,6094,67007,20,10.381490911272856,Phoebe describes how her relationship with Mike is progressing,[4.98206308 3.95473439]
19129,7442,81588,21,10.381490911272856,Phoebe describes how her relationship with Mike is progressing,[4.98206308 3.95473439]
19129,7212,79041,22,10.070375921714069,Phoebe describes how her relationship with Mike is progressing,[5.29779993 2.83385743]
19129,1613,17872,23,9.856183827965173,Phoebe describes how her relationship with Mike is progressing,[4.68985939 4.02360559]
19129,4360,48217,24,9.78681644169353,Phoebe describes how her relationship with Mike is progressing,[4.75107386 4.76120418]
19129,5423,59626,25,9.769995593882072,Phoebe describes how her relationship with Mike is progressing,[5.06470832 3.13618052]
19129,1138,12980,26,9.612973901507015,Phoebe describes how her relationship with Mike is progressing,[4.55861631 4.04071978]
19129,1493,16625,27,9.612973901507015,Phoebe describes how her relationship with Mike is progressing,[4.55861631 4.04071978]
19129,2570,28182,28,9.612973901507015,Phoebe describes how her relationship with Mike is progressing,[4.55861631 4.04071978]
19129,7321,80246,29,9.440135636595615,Phoebe describes how her relationship with Mike is progressing,[4.65316247 6.05950233]
19129,4338,48004,30,9.219967120696033,Phoebe describes how her relationship with Mike is progressing,[4.68134677 3.44016923]
19129,1184,13424,31,9.160869045173488,Phoebe describes how her relationship with Mike is progressing,[4.31988614 4.05448952]
19129,1828,20230,32,8.967541064186038,Phoebe describes how her relationship with Mike is progressing,[4.51847245 3.51694963]
19129,4268,47230,33,8.967541064186038,Phoebe describes how her relationship with Mike is progressing,[4.51847245 3.51694963]
19129,2017,22138,34,8.728568611810323,Phoebe describes how her relationship with Mike is progressing,[4.36983515 3.56684198]
19129,3728,41121,35,8.728568611810323,Phoebe describes how her relationship with Mike is progressing,[4.36983515 3.56684198]
19129,6041,66489,36,8.728568611810323,Phoebe describes how her relationship with Mike is progressing,[4.36983515 3.56684198]
19129,6960,76378,37,8.71677497692752,Phoebe describes how her relationship with Mike is progressing,[4.89695503 1.91978555]
19129,4756,52456,38,8.668864384159784,Phoebe describes how her relationship with Mike is progressing,[4.18714366 4.71651924]
19129,6811,74829,39,8.502631685863909,Phoebe describes how her relationship with Mike is progressing,[4.65777688 2.50453989]
19129,843,9515,40,8.502002122428467,Phoebe describes how her relationship with Mike is progressing,[4.23303702 3.59863828]
19129,2114,23313,41,8.502002122428467,Phoebe describes how her relationship with Mike is progressing,[4.23303702 3.59863828]
19129,7260,79525,42,8.502002122428467,Phoebe describes how her relationship with Mike is progressing,[4.23303702 3.59863828]
19129,1593,17676,43,8.472306643685732,Phoebe describes how her relationship with Mike is progressing,[4.6949053  1.35881225]
19129,1382,15595,44,8.319564530312967,Phoebe describes how her relationship with Mike is progressing,[4.51497896 1.89520896]
19129,1620,17911,45,8.319564530312967,Phoebe describes how her relationship with Mike is progressing,[4.51497896 1.89520896]
19129,216,2266,46,8.28689997691876,Phoebe describes how her relationship with Mike is progressing,[4.10628391 3.61788136]
19129,143,1550,47,8.214622524560895,Phoebe describes how her relationship with Mike is progressing,[4.38660799 3.31805749]
19129,2972,32708,48,8.172232276954842,Phoebe describes how her relationship with Mike is progressing,[4.35867517 2.27308752]
19129,3477,38394,49,8.142153331215365,Phoebe describes how her relationship with Mike is progressing,[4.32232517 3.38104788]
19129,1250,14088,50,8.107575207945217,Phoebe describes how her relationship with Mike is progressing,[4.30741265 3.5760675 ]
19129,2934,32301,51,8.082413497249616,Phoebe describes how her relationship with Mike is progressing,[3.98819025 3.6282053 ]
19129,6624,72961,52,8.082413497249616,Phoebe describes how her relationship with Mike is progressing,[3.98819025 3.6282053 ]
19129,1038,11835,53,8.03002747310607,Phoebe describes how her relationship with Mike is progressing,[4.21981074 2.54223193]
19129,5430,59710,54,8.03002747310607,Phoebe describes how her relationship with Mike is progressing,[4.21981074 2.54223193]
19129,957,10919,55,8.027319046279246,Phoebe describes how her relationship with Mike is progressing,[4.04406461 5.02990165]
19129,3262,36065,56,8.010642030167528,Phoebe describes how her relationship with Mike is progressing,[4.19372384 3.20203794]
19129,2772,30571,57,8.000984365459141,Phoebe describes how her relationship with Mike is progressing,[4.2012761  3.48163726]
19129,312,3315,58,7.918998280760181,Phoebe describes how her relationship with Mike is progressing,[4.11636216 3.27383671]
19129,5127,56431,59,7.900144577799815,Phoebe describes how her relationship with Mike is progressing,[4.14659663 3.77898257]
19129,199,2065,60,7.892687028934602,Phoebe describes how her relationship with Mike is progressing,[4.09448901 2.7371678 ]
19129,392,4242,61,7.887775755611947,Phoebe describes how her relationship with Mike is progressing,[3.87765833 3.63207107]
19129,1166,13210,62,7.887775755611947,Phoebe describes how her relationship with Mike is progressing,[3.87765833 3.63207107]
19129,3639,40186,63,7.887775755611947,Phoebe describes how her relationship with Mike is progressing,[3.87765833 3.63207107]
19129,5554,60958,64,7.887775755611947,Phoebe describes how her relationship with Mike is progressing,[3.87765833 3.63207107]
19129,6291,69198,65,7.887775755611947,Phoebe describes how her relationship with Mike is progressing,[3.87765833 3.63207107]
19129,1803,19951,66,7.885899183704093,Phoebe describes how her relationship with Mike is progressing,[4.12209077 3.68985877]
19129,7492,82183,67,7.848349058276492,Phoebe describes how her relationship with Mike is progressing,[3.91008559 4.59093771]
19129,3880,42915,68,7.829427668991747,Phoebe describes how her relationship with Mike is progressing,[4.04285298 3.33268909]
19129,4081,45217,69,7.814791964913842,Phoebe describes how her relationship with Mike is progressing,[4.42577335e+00 7.55463651e-11]
19129,1751,19454,70,7.798176735866962,Phoebe describes how her relationship with Mike is progressing,[4.03581413 3.58533038]
19129,2682,29411,71,7.759965550823254,Phoebe describes how her relationship with Mike is progressing,[3.98007082 2.88043616]
19129,3391,37389,72,7.759965550823254,Phoebe describes how her relationship with Mike is progressing,[3.98007082 2.88043616]
19129,5358,58868,73,7.759965550823254,Phoebe describes how her relationship with Mike is progressing,[3.98007082 2.88043616]
19129,7319,80222,74,7.759965550823254,Phoebe describes how her relationship with Mike is progressing,[3.98007082 2.88043616]
19129,1078,12325,75,7.702291962494452,Phoebe describes how her relationship with Mike is progressing,[3.77380007 3.63119079]
19129,4575,50369,76,7.656230695603927,Phoebe describes how her relationship with Mike is progressing,[3.90594991 3.42045539]
19129,6318,69458,77,7.656230695603927,Phoebe describes how her relationship with Mike is progressing,[3.90594991 3.42045539]
19129,1960,21582,78,7.631633878099781,Phoebe describes how her relationship with Mike is progressing,[3.87467179 2.98686438]
19129,3537,39151,79,7.631633878099781,Phoebe describes how her relationship with Mike is progressing,[3.87467179 2.98686438]
19129,4179,46363,80,7.631633878099781,Phoebe describes how her relationship with Mike is progressing,[3.87467179 2.98686438]
19129,4261,47128,81,7.631633878099781,Phoebe describes how her relationship with Mike is progressing,[3.87467179 2.98686438]
19129,607,6851,82,7.60539640454017,Phoebe describes how her relationship with Mike is progressing,[3.88638547 3.65010482]
19129,661,7536,83,7.572474278055641,Phoebe describes how her relationship with Mike is progressing,[3.84196343 3.45269699]
19129,2549,27959,84,7.560730214906824,Phoebe describes how her relationship with Mike is progressing,[3.50871439 3.98439129]
19129,5132,56469,85,7.5587826262747475,Phoebe describes how her relationship with Mike is progressing,[4.02520699 1.03946844]
19129,3976,43965,86,7.525331179767394,Phoebe describes how her relationship with Mike is progressing,[3.67588432 3.62678305]
19129,6049,66561,87,7.525331179767394,Phoebe describes how her relationship with Mike is progressing,[3.67588432 3.62678305]
19129,6375,70160,88,7.525331179767394,Phoebe describes how her relationship with Mike is progressing,[3.67588432 3.62678305]
19129,662,7572,89,7.507477762599188,Phoebe describes how her relationship with Mike is progressing,[3.77689095 3.06642581]
19129,3163,35031,90,7.507477762599188,Phoebe describes how her relationship with Mike is progressing,[3.77689095 3.06642581]
19129,3719,41002,91,7.507477762599188,Phoebe describes how her relationship with Mike is progressing,[3.77689095 3.06642581]
19129,5182,57024,92,7.507477762599188,Phoebe describes how her relationship with Mike is progressing,[3.77689095 3.06642581]
19129,1568,17478,93,7.490530560548834,Phoebe describes how her relationship with Mike is progressing,[3.78062485 3.47885526]
19129,324,3474,94,7.482085619334314,Phoebe describes how her relationship with Mike is progressing,[3.79427255 3.67817473]
19129,516,5636,95,7.477027788547307,Phoebe describes how her relationship with Mike is progressing,[3.806263   3.79653576]
19129,4192,46458,96,7.433530202238318,Phoebe describes how her relationship with Mike is progressing,[3.78632906 3.87864571]
19129,3958,43805,97,7.428880824006444,Phoebe describes how her relationship with Mike is progressing,[3.77092207 3.80271168]
19129,5570,61085,98,7.4103413259675,Phoebe describes how her relationship with Mike is progressing,[3.72172662 3.49989185]
19129,496,5451,99,7.387296675052916,Phoebe describes how her relationship with Mike is progressing,[3.68565302 3.12599648]
31908,1539,17141,0,22.025026808955296,Joey tells Phoebe Chandler and Rachel about his television partner,[10.50766741 10.05689549]
31908,2813,30973,1,21.228653188095144,Joey tells Phoebe Chandler and Rachel about his television partner,[ 9.7667225  13.85250356]
31908,6811,74829,2,20.65864130138133,Joey tells Phoebe Chandler and Rachel about his television partner,[10.41682686  7.72856398]
31908,2864,31551,3,19.91704717281144,Joey tells Phoebe Chandler and Rachel about his television partner,[ 8.82164006 12.88866984]
31908,1475,16447,4,19.335292300036663,Joey tells Phoebe Chandler and Rachel about his television partner,[9.2956022  7.63831107]
31908,6011,66155,5,18.76851877419561,Joey tells Phoebe Chandler and Rachel about his television partner,[9.24517601 9.41821911]
31908,1663,18359,6,18.68548106107646,Joey tells Phoebe Chandler and Rachel about his television partner,[ 9.67875922 10.1274092 ]
31908,6035,66423,7,18.44720355819779,Joey tells Phoebe Chandler and Rachel about his television partner,[ 8.84914398 10.06720823]
31908,6234,68424,8,18.316125202163875,Joey tells Phoebe Chandler and Rachel about his television partner,[8.87014165 8.19790806]
31908,7386,81044,9,18.286871963025135,Joey tells Phoebe Chandler and Rachel about his television partner,[8.98436475 8.32717558]
31908,6985,76685,10,18.22790190882168,Joey tells Phoebe Chandler and Rachel about his television partner,[8.6496667  8.37604176]
31908,466,5136,11,18.160726013252276,Joey tells Phoebe Chandler and Rachel about his television partner,[8.78214916 8.1865481 ]
31908,1320,14951,12,17.867889658814295,Joey tells Phoebe Chandler and Rachel about his television partner,[8.41528184 8.19428074]
31908,288,2984,13,17.819522583035223,Joey tells Phoebe Chandler and Rachel about his television partner,[8.91461406 8.98159391]
31908,4261,47128,14,17.816183267704773,Joey tells Phoebe Chandler and Rachel about his television partner,[8.82292997 7.80418305]
31908,1603,17796,15,17.52075338302484,Joey tells Phoebe Chandler and Rachel about his television partner,[8.40246071 9.08726803]
31908,3004,33183,16,17.210375794667698,Joey tells Phoebe Chandler and Rachel about his television partner,[8.01770854 8.21995894]
31908,151,1608,17,17.017336942130875,Joey tells Phoebe Chandler and Rachel about his television partner,[8.34220928 7.38913957]
31908,1081,12354,18,16.784552791132715,Joey tells Phoebe Chandler and Rachel about his television partner,[8.41925744 7.50295125]
31908,6391,70331,19,16.689127990956052,Joey tells Phoebe Chandler and Rachel about his television partner,[8.23654347 6.80427101]
31908,7004,76837,20,16.514219157169727,Joey tells Phoebe Chandler and Rachel about his television partner,[7.58989477 7.67425842]
31908,678,7751,21,16.02891997580437,Joey tells Phoebe Chandler and Rachel about his television partner,[7.40063767 8.12637946]
31908,2189,24121,22,16.003150810115315,Joey tells Phoebe Chandler and Rachel about his television partner,[7.69875982 8.09567688]
31908,3913,43326,23,15.934952694472003,Joey tells Phoebe Chandler and Rachel about his television partner,[7.49818542 8.92137088]
31908,873,9985,24,15.747801379355366,Joey tells Phoebe Chandler and Rachel about his television partner,[7.64567386 8.65283186]
31908,2033,22358,25,15.59156731341647,Joey tells Phoebe Chandler and Rachel about his television partner,[7.6939059  7.92565825]
31908,1751,19454,26,15.574964932523097,Joey tells Phoebe Chandler and Rachel about his television partner,[7.56489168 8.12397721]
31908,1593,17676,27,15.519143759601857,Joey tells Phoebe Chandler and Rachel about his television partner,[8.29437504 3.52252974]
31908,405,4376,28,15.333038833138424,Joey tells Phoebe Chandler and Rachel about his television partner,[7.05081398 8.77206455]
31908,1963,21603,29,15.26184968913071,Joey tells Phoebe Chandler and Rachel about his television partner,[7.17202402 9.04895615]
31908,7653,83835,30,15.065087315259728,Joey tells Phoebe Chandler and Rachel about his television partner,[6.70047419 7.46390667]
31908,3390,37370,31,15.027408217815555,Joey tells Phoebe Chandler and Rachel about his television partner,[7.21701575 8.42570283]
31908,3465,38277,32,15.017436024230093,Joey tells Phoebe Chandler and Rachel about his television partner,[6.82872897 7.99868356]
31908,7934,86959,33,14.983902479281552,Joey tells Phoebe Chandler and Rachel about his television partner,[6.75745508 7.95713909]
31908,6768,74353,34,14.865106415003474,Joey tells Phoebe Chandler and Rachel about his television partner,[6.67688606 7.94544867]
31908,2985,32912,35,14.851899392514802,Joey tells Phoebe Chandler and Rachel about his television partner,[6.69785908 8.06562693]
31908,4192,46458,36,14.75665994961511,Joey tells Phoebe Chandler and Rachel about his television partner,[6.89695086 8.67277916]
31908,1847,20392,37,14.581576617054857,Joey tells Phoebe Chandler and Rachel about his television partner,[7.34346689 6.60758459]
31908,5797,63702,38,14.556035135851412,Joey tells Phoebe Chandler and Rachel about his television partner,[7.44867558 6.24800464]
31908,4628,50932,39,14.508455712213998,Joey tells Phoebe Chandler and Rachel about his television partner,[7.50836703 6.28963188]
31908,1481,16490,40,14.490127050540988,Joey tells Phoebe Chandler and Rachel about his television partner,[7.06516139 8.04769726]
31908,929,10662,41,14.469573187542736,Joey tells Phoebe Chandler and Rachel about his television partner,[7.57926436 3.55071078]
31908,6341,69728,42,14.469573187542736,Joey tells Phoebe Chandler and Rachel about his television partner,[7.57926436 3.55071078]
31908,5871,64454,43,14.409498078389078,Joey tells Phoebe Chandler and Rachel about his television partner,[7.34556884 6.68796518]
31908,658,7461,44,14.38451629562121,Joey tells Phoebe Chandler and Rachel about his television partner,[6.3911319  7.39256607]
31908,3958,43805,45,14.184253145226284,Joey tells Phoebe Chandler and Rachel about his television partner,[6.56942916 8.1341453 ]
31908,5430,59710,46,14.028163595008762,Joey tells Phoebe Chandler and Rachel about his television partner,[7.07992519 4.95112793]
31908,744,8608,47,13.92660509901537,Joey tells Phoebe Chandler and Rachel about his television partner,[6.48186088 7.91236368]
31908,6260,68697,48,13.869531374474398,Joey tells Phoebe Chandler and Rachel about his television partner,[6.08124484 7.37700556]
31908,7705,84418,49,13.771820818019918,Joey tells Phoebe Chandler and Rachel about his television partner,[6.75419769 6.495576  ]
31908,4260,47126,50,13.71903317160617,Joey tells Phoebe Chandler and Rachel about his television partner,[6.78344203 4.72022392]
31908,1595,17707,51,13.666869758545275,Joey tells Phoebe Chandler and Rachel about his television partner,[6.24710242 7.5851812 ]
31908,5929,65167,52,13.652119681795536,Joey tells Phoebe Chandler and Rachel about his television partner,[6.73682899 4.69834008]
31908,5383,59206,53,13.607038492017221,Joey tells Phoebe Chandler and Rachel about his television partner,[6.83802037 5.73273764]
31908,1218,13741,54,13.598214662760597,Joey tells Phoebe Chandler and Rachel about his television partner,[6.9004203  4.20800634]
31908,3425,37804,55,13.598214662760597,Joey tells Phoebe Chandler and Rachel about his television partner,[6.9004203  4.20800634]
31908,2107,23241,56,13.553638554780832,Joey tells Phoebe Chandler and Rachel about his television partner,[6.81444271 6.91289467]
31908,2855,31463,57,13.553638554780832,Joey tells Phoebe Chandler and Rachel about his television partner,[6.81444271 6.91289467]
31908,5914,64963,58,13.511556674377346,Joey tells Phoebe Chandler and Rachel about his television partner,[6.71156329 6.32640014]
31908,5894,64769,59,13.466223394649262,Joey tells Phoebe Chandler and Rachel about his television partner,[6.28173574 8.5037512 ]
31908,3106,34249,60,13.455684606141434,Joey tells Phoebe Chandler and Rachel about his television partner,[6.15358435 7.65751343]
31908,4564,50257,61,13.404025937840903,Joey tells Phoebe Chandler and Rachel about his television partner,[6.81423594 5.49124324]
31908,2972,32708,62,13.364862525570327,Joey tells Phoebe Chandler and Rachel about his television partner,[7.1750958  4.52930011]
31908,95,1025,63,13.238352227378535,Joey tells Phoebe Chandler and Rachel about his television partner,[6.49492963 4.58434067]
31908,5693,62502,64,13.238352227378535,Joey tells Phoebe Chandler and Rachel about his television partner,[6.49492963 4.58434067]
31908,2967,32667,65,13.198136064094625,Joey tells Phoebe Chandler and Rachel about his television partner,[5.83838825 7.63215244]
31908,3116,34333,66,13.1770802927162,Joey tells Phoebe Chandler and Rachel about his television partner,[6.36192455 6.53586262]
31908,1790,19873,67,13.167516613771241,Joey tells Phoebe Chandler and Rachel about his television partner,[6.53517386 5.86659021]
31908,143,1550,68,13.140990340766082,Joey tells Phoebe Chandler and Rachel about his television partner,[6.59716875 5.85554011]
31908,1812,20068,69,13.07349370188864,Joey tells Phoebe Chandler and Rachel about his television partner,[6.42959621 6.83800465]
31908,378,4147,70,13.04452494056795,Joey tells Phoebe Chandler and Rachel about his television partner,[6.38930652 6.34125829]
31908,7392,81093,71,13.04303900894046,Joey tells Phoebe Chandler and Rachel about his television partner,[6.30753859 5.75312854]
31908,6529,71844,72,13.037766345966993,Joey tells Phoebe Chandler and Rachel about his television partner,[6.43730319 5.45560742]
31908,6962,76412,73,12.959958657415312,Joey tells Phoebe Chandler and Rachel about his television partner,[6.27179726 5.72510748]
31908,2158,23788,74,12.957133603474887,Joey tells Phoebe Chandler and Rachel about his television partner,[7.12950282 3.41338243]
31908,629,7146,75,12.922113859285695,Joey tells Phoebe Chandler and Rachel about his television partner,[6.31954185 5.76081464]
31908,3763,41636,76,12.885975063481958,Joey tells Phoebe Chandler and Rachel about his television partner,[7.0794739  3.39818532]
31908,867,9918,77,12.883536474958351,Joey tells Phoebe Chandler and Rachel about his television partner,[6.16429487 5.07342665]
31908,2647,29019,78,12.840365237237936,Joey tells Phoebe Chandler and Rachel about his television partner,[6.21877203 5.10464708]
31908,6459,71143,79,12.82236567891126,Joey tells Phoebe Chandler and Rachel about his television partner,[5.77629245 7.39624915]
31908,7698,84313,80,12.81049271075566,Joey tells Phoebe Chandler and Rachel about his television partner,[6.25413426 4.84162445]
31908,5911,64934,81,12.732071366091368,Joey tells Phoebe Chandler and Rachel about his television partner,[6.23568176 5.54813457]
31908,2723,29942,82,12.675704491297019,Joey tells Phoebe Chandler and Rachel about his television partner,[6.27237876 5.94925333]
31908,1432,16078,83,12.671425670916804,Joey tells Phoebe Chandler and Rachel about his television partner,[6.15410943 5.79530222]
31908,1624,17964,84,12.59628386948401,Joey tells Phoebe Chandler and Rachel about his television partner,[6.13167904 5.61406954]
31908,735,8514,85,12.592226080874294,Joey tells Phoebe Chandler and Rachel about his television partner,[5.96716822 5.1770946 ]
